name	full_name	id	description	language	size	watchers	forks	stargazers_count
DatabaseManager_For_Android	sanathp/DatabaseManager_For_Android	21601481	Database Manager for your Android SQLlite database	Java	274	190	62	190
nosql	petersirka/nosql	9274522	NoSQL embedded database for small node.js projects	JavaScript	258	190	29	190
personfinder	google/personfinder	25369506	Person Finder is a searchable missing person database written in Python and hosted on App Engine.	Python	301018	190	85	190
aiomysql	aio-libs/aiomysql	28932001	aiomysql is a library for accessing a MySQL database from the asyncio	Python	820	190	29	190
GenFu	MisterJames/GenFu	7034320	GenFu is a library you can use to generate realistic test data. It is composed of several property fillers that can populate commonly named properties through reflection using an internal database of values or randomly created data. You can override any of the fillers, give GenFu hints on how to fill them.	C#	15237	188	43	188
sinatra-sequel	rtomayko/sinatra-sequel	272367	Sinatra extension that adds Sequel ORM features, database config, and database migrations	Ruby	192	187	23	187
wordpos	moos/wordpos	4208602	Part-of-speech utilities for node.js based on the WordNet database.	JavaScript	114	187	19	187
Projector	bartsitek/Projector	6181985	A Bootstrap styled, Markdown powered, Server-side language agnostic, database-less project / mockup presentation engine.	JavaScript	825	187	22	187
post_json	webnuts/post_json	13502193	A Fast and Flexible Document Database by Combining Features of Ruby and PostgreSQL with PLV8	Ruby	1261	187	6	187
sqlitebiter	thombashi/sqlitebiter	58070676	sqlitebiter is a CLI tool to convert CSV/JSON/Excel/Google-Sheets to a SQLite database file	Python	76	187	11	187
simbase	guokr/simbase	11627513	A vector similarity database	Java	13621	186	19	186
flintstone	fire015/flintstone	1905132	A key/value database store using flat files for PHP.	PHP	150	186	24	186
datavore	StanfordHCI/datavore	3702897	A small, fast, in-browser database engine written in JavaScript.	JavaScript	175	186	35	186
ClosureTable	franzose/ClosureTable	8553481	Adjacency List’ed Closure Table database design pattern implementation for Laravel framework.	PHP	387	184	52	184
database	chef-cookbooks/database	3720801	Development repository for Chef database cookbook	Ruby	742	183	302	183
forgettable	bitly/forgettable	6497824	Various implementations of the forget table: a distributional database that forgets data	Go	408	183	21	183
django-request	django-request/django-request	246591	django-request is a statistics module for django. It stores requests in a database for admins to see, it can also be used to get statistics on who is online etc.	JavaScript	565	183	82	183
seamless_database_pool	bdurand/seamless_database_pool	505514	Add support for master/slave database clusters in ActiveRecord to improve performance.	Ruby	97	182	42	182
data-migrate	ilyakatz/data-migrate	1633771	Migrate and update data alongside your database structure.	Ruby	161	182	50	182
GeoNames-MySQL-DataImport	codigofuerte/GeoNames-MySQL-DataImport	4483049	Shell Script to download and import geonames.org dumps into a mysql database.	Shell	580	182	83	182
crud	azer/crud	48868199	A minimalistic relational database library for Go, with simple and familiar interface.	Go	50	182	10	182
SchemaCrawler	sualeh/SchemaCrawler	39285768	Free database schema discovery and comprehension tool	HTML	54580	181	31	181
tenanti	orchestral/tenanti	17930693	[Package] Multi-tenant Database Schema Manager for Laravel	PHP	302	180	17	180
py-lmdb	dw/py-lmdb	8014135	Universal Python binding for the LMDB 'Lightning' Database	C	2914	180	37	180
logidze	palkan/logidze	56171308	Database changes log for Rails	Ruby	105	179	5	179
pginsight	lafikl/pginsight	56163495	CLI tool to easily dig deep inside your Postgresql database. 	Go	66	179	3	179
nilify_blanks	rubiety/nilify_blanks	43181	Provides a framework for saving incoming blank values as nil in the database in instances where you'd rather use DB NULL than simply a blank string.	Ruby	68	179	21	179
redislite	seppo0010/redislite	1541278	Redislite is a software library that implements a self-contained, serverless, zero-configuration, redis-compatible database engine.	C	401	179	2	179
dbf	infused/dbf	13966	DBF is a small fast Ruby library for reading dBase, xBase, Clipper and FoxPro database files	Ruby	1087	178	65	178
django-live-profiler	InviteBox/django-live-profiler	7168607	A database access profiler for Django-based applications that can be ran in production	Python	724	178	41	178
php-mongodb-admin	jwage/php-mongodb-admin	639310	A PHP MongoDB Admin script for managing databases, collections and documents from a standalone easy to use script.	PHP	88	178	53	178
Westwind.Globalization	RickStrahl/Westwind.Globalization	10511995	Database driven resource localization for .NET applications	JavaScript	15801	177	61	177
i18nGeoNamesDB	x88/i18nGeoNamesDB	15004593	The largest geonames database of counties, regions and cities with translations.	null	262228	177	39	177
microrest.php	marmelab/microrest.php	28030704	A micro web application providing a REST API on top of any relational database, using Silex and Doctrine DBAL	PHP	734	177	21	177
ueberDB	Pita/ueberDB	1718892	transforms every database into a object key value store, written in node.js	JavaScript	192	175	58	175
hashtag-pull	jfrazelle/hashtag-pull	12069985	Get all twitter, vine, and instagram posts with a certain hashtag, print the feed, and save to a database for future use.	PHP	319	175	51	175
wowarmory	Shadez/wowarmory	446468	The World of Warcraft Armory is a vast searchable database of information for World of Warcraft - taken straight from the real servers and presented in a user-friendly interface. Since the Armory pulls its data from the actual game servers, it is the most comprehensive and up-to-date database on the characters, arena teams, guilds, and items of World of Warcraft in existence.	PHP	91512	175	152	175
angular-pouchdb	wspringer/angular-pouchdb	13034164	Angular wrapper for PouchDB, making sure that callbacks are called within $rootScope.$apply(), and using $q promises instead of callbacks. On top of that, it supports an `ng-repeat`-alike directive for traversing the contents of your database.	CoffeeScript	766	175	43	175
emacs-edbi	kiwanami/emacs-edbi	3429553	Database Interface for Emacs Lisp	Emacs Lisp	79	174	22	174
gomdb	szferi/gomdb	9030810	Go wrapper for LMDB - OpenLDAP Lightning Memory-Mapped Database	C	711	174	42	174
nest	soveran/nest	597127	Generate nested namespaced keys for key-value databases.	Ruby	152	174	20	174
sqlboiler	vattle/sqlboiler	52193726	SQLBoiler is a tool to generate a Go ORM tailored to your database schema.	Go	4468	174	7	174
Overpass-API	drolbr/Overpass-API	3551227	A database engine to query the OpenStreetMap data.	C++	10450	173	36	173
blog	snehesht/blog	64437625	Minimalist database less blog engine	CSS	32	172	7	172
sql-to-graphql	rexxars/sql-to-graphql	38931994	Generate a GraphQL API based on your SQL database structure	JavaScript	444	172	11	172
degdb	degdb/degdb	41946572	degdb: distributed economic graph database	Go	24272	171	12	171
GeoIP2-python	maxmind/GeoIP2-python	9299325	Python code for GeoIP2 webservice client and database reader	Python	322	171	38	171
bible_databases	scrollmapper/bible_databases	15763036	Bible versions and cross-reference databases.	PHP	81077	170	64	170
fleetdb	mmcgrana/fleetdb	351190	A schema-free database implemented in Clojure	Clojure	409	170	15	170
chive	fusonic/chive	9472848	Chive is a free, open source, web-based database management tool, designed to bring joy to web developers - with easy administration and super fast UI.	PHP	9053	170	50	170
Alchemy-Database	JakSprats/Alchemy-Database	858418	Hybrid Relational-Database/NOSQL-Datastore	C	6376	169	27	169
yessql	sebastienros/yessql	3292397	A .NET document database working on any RDBMS	C#	2303	169	27	169
django-inplaceedit	django-inplaceedit/django-inplaceedit	5353739	Django application that allows you to inline edition of some data from the database.	Python	1630	169	46	169
query	boydgreenfield/query	19416313	Interactive SQL database exploration in Python	Python	2112	169	0	169
ADOdb	ADOdb/ADOdb	11987721	ADOdb is a PHP database class library that provides powerful abstractions for performing queries and managing databases. ADOdb also hides the differences between DB engines so you can easily switch them without changing your code.	PHP	6367	168	100	168
node-persistence	creationix/node-persistence	409777	A high level persistance/database system for node.js	JavaScript	170	167	7	167
wp-migrate-db	deliciousbrains/wp-migrate-db	2445487	WordPress plugin that exports your database, does a find and replace on URLs and file paths, then allows you to save it to your computer.	JavaScript	808	167	220	167
neo4jr-social	mdeiters/neo4jr-social	447399	Neo4jr-Social is a self contained HTTP REST + JSON interface to the graph database Neo4j. Neo4jr-Social supports simple dynamic node creation, building relationships between nodes and also includes a few common social networking queries out of the box (i.e. linkedin degrees of seperation and facebook friend suggestion) with more to come. Think of Neo4jr-Social is to Neo4j like Solr is to Lucene.	Ruby	43331	167	17	167
database	kohana/database	262827	A Kohana module for database interactions, building queries, and prepared statements	PHP	880	166	134	166
fluentcassandra	fluentcassandra/fluentcassandra	604273	A fluent .NET client for the Cassandra distributed database.	C#	12365	166	64	166
regressor	ndea/regressor	30914971	Generate specs for your rails application the easy way. Regressor generates model and controller specs based on validations, associations, enums, database, routes, callbacks. Use regressor to capture your rails application behaviour. 	Ruby	170	166	19	166
react-example-filmdb	tomaash/react-example-filmdb	35116562	Isomorphic React + Flux film database example	JavaScript	726	165	34	165
node-hdb	SAP/node-hdb	13872852	SAP HANA Database Client for Node	JavaScript	1357	165	43	165
oj	taylorlapeyre/oj	26022136	:tropical_drink: A Clojure library for talking to your database.	Clojure	531	165	10	165
CoreFMDB	CharlinFeng/CoreFMDB	32973765	One Key Database Operations	Objective-C	773	164	37	164
whatsapp-viewer	andreas-mausch/whatsapp-viewer	18067526	Small tool to display chats from the Android msgstore.db.crypt5, .crypt7 and .crypt8 database	C	3387	164	96	164
jam-py	jam-py/jam-py	27813428	Jam.py “all in the browser” framework is the fastest way to create a web database application 	JavaScript	12015	164	18	164
node-db-mysql	mariano/node-db-mysql	1507091	MySQL database bindings for Node.js	C++	301	163	35	163
silex-simpleuser	jasongrimes/silex-simpleuser	9430041	A simple, extensible, database-backed user provider for the Silex security service.	PHP	1503	163	92	163
go-cdb	jbarham/go-cdb	3914539	Pure Go implementation of D. J. Bernstein's cdb constant database library.	Go	113	163	10	163
inoERP	inoerp/inoERP	16373462	inoERP is a PHP-based open source enterprise management system that can be used with several databases - such as Oracle 12c, MariaDB, MySQL. The ERP system contains all the functionalities required for running any manufacturing, service or distribution organization. The features are very similar to Oracle R12/ Fusion Application and SAP. It also contains a lightweight CMS, which seamlessly integrates with the ERP system	PHP	73721	163	258	163
neoclipse	neo4j-contrib/neoclipse	1425741	Graph Database Tool	Java	143673	162	128	162
d2rq	d2rq/d2rq	1049458	Database to RDF mapping engine and SPARQL server	Java	92879	162	81	162
django-dbtemplates	jazzband/django-dbtemplates	378788	Django template loader for database stored templates with extensible cache backend	JavaScript	1010	162	98	162
xodus	JetBrains/xodus	19271154	JetBrains Xodus is a Java transactional schema-less embedded database used by JetBrains YouTrack and JetBrains Hub.	Java	4391	162	23	162
yunodb	blahah/yunodb	56769833	A portable, persistent, electron-embeddable fulltext search + document store database for node.js	JavaScript	1056	162	7	162
unqlite-python	coleifer/unqlite-python	21070036	Python bindings for the UnQLite embedded NoSQL database	C	1302	161	13	161
schema-evolution-manager	mbryzek/schema-evolution-manager	8910993	Schema Evolution Manager makes it very simple for engineers to contribute schema changes to a postgresql database, managing the schema evolutions as proper source code. Schema changes are deployed as gzipped tarballs named with the corresponding git tag.	Ruby	209	161	28	161
themoviedb	ahmetabdi/themoviedb	9413655	:tophat: A Ruby wrapper for the The Movie Database API.	Ruby	555	160	59	160
GwtMobile	dennisjzh/GwtMobile	834710	GWT Mobile is a cross-platform mobile development tool using Google Web Toolkit technology. It provides a set of UI widgets optimized for mobile devices, a ORM module to persist objects to the browser database, and a wrapper to access PhoneGap functions from GWT.	Java	553	160	41	160
FromMySqlToPostgreSql	AnatolyUss/FromMySqlToPostgreSql	39957936	"FromMySqlToPostgreSql" - the database migration tool.	PHP	211	158	36	158
phpminiadmin	osalabs/phpminiadmin	2644359	extremely lightweight alternative to heavy phpMyAdmin for quick and easy access MySQL databases	PHP	198	158	47	158
go-oci8	mattn/go-oci8	3581394	oracle driver for go that using database/sql	Go	236	157	102	157
SQLiteUnityKit	Busta117/SQLiteUnityKit	8915368	Framework to connect with a SQLite database from Unity for iOS, Android, MAC , Windows	C#	400	156	52	156
Pincaster	jedisct1/Pincaster	652189	A fast persistent nosql database with a HTTP/JSON interface, not only for geographical data.	C	1940	156	17	156
EasyFlash	armink/EasyFlash	29770287	Lightweight embedded flash memory library. Make flash to be a small KV database. | 嵌入式 Flash 存储器库，让 Flash 成为小型 KV 数据库	C	6218	156	94	156
objective-c-sql-query-builder	ziminji/objective-c-sql-query-builder	1502474	An easy-to-use lightweight SQLite 3 library written in Objective-C for Mac OS and iOS 4+ that will build SQL statements and manage database connections, plus an active record based ORM.	Objective-C	3908	156	35	156
wikipedia-extractor	bwbaugh/wikipedia-extractor	9159288	This is a mirror of the script by Giuseppe Attardi, and contains history before the official repo started: https://github.com/attardi/wikiextractor --- Extracts and cleans text from Wikipedia database dump and stores output in a number of files of similar size in a given directory.	Python	123	155	77	155
SyncDB	jplew/SyncDB	12014588	Bash script meant to take the tedium out of deploying and updating database-driven (eg Wordpress) websites. It rapidly synchronizes local and remote versions of a MySQL database, performs the necessary search and replace queries, then synchronizes all your uploads/binaries.	Shell	353	154	27	154
fwtr	farjump/fwtr	51226688	Open Database of Firmware Test Results	HTML	3844	153	12	153
mysql-country-list	raramuridesign/mysql-country-list	3365744	mysql insert country list into database	null	57	152	195	152
queries	gmr/queries	5542710	PostgreSQL database access simplified	Python	207	152	13	152
moist	farcepest/moist	5709465	Python database adaptor for MySQL, MariaDB, Drizzle, and other watery databases	Python	750	152	20	152
tutor	davidchambers/tutor	3883664	JavaScript interface for the Gatherer card database	CoffeeScript	769	152	22	152
SDL_GameControllerDB	gabomdq/SDL_GameControllerDB	14757191	A community sourced database of game controller mappings to be used with SDL2 Game Controller functionality	Python	138	152	75	152
grape-goliath-example	djones/grape-goliath-example	4301677	A non-blocking REST API example application using Grape and Goliath together with a Postgres database.	Ruby	227	152	37	152
SQLProvider	fsprojects/SQLProvider	15056715	A general F# SQL database erasing type provider, supporting LINQ queries, schema exploration, individuals, CRUD operations and much more besides.	F#	20562	152	75	152
pydal	web2py/pydal	27609645	A pure Python Database Abstraction Layer	Python	34182	151	49	151
sphia	sphia/sphia	13511288	Command utility for operations on a sophia database	C	1308	151	11	151
django-db-utils	disqus/django-db-utils	1456223	Utilities for your Django Database	Python	255	150	18	150
inquiry	afollestad/inquiry	40273585	Inquiry is a simple library for Android that makes construction and use of SQLite databases super easy.	Java	245	148	23	148
good-migrations	testdouble/good-migrations	50945208	Prevent Rails from auto-loading app/ code when running database migrations	Ruby	112	147	6	147
libc-database	niklasb/libc-database	32354352	Build a database of libc offsets to simplify exploitation	Shell	1194	146	28	146
ofexport	psidnell/ofexport	8112073	An OmniFocus database export tool	Python	2757	146	23	146
rubyrep	rubyrep/rubyrep	145743	Open-source solution for asynchronous, master-master replication of relational databases	Ruby	1769	146	62	146
PGObserver	zalando/PGObserver	6429662	A battle-tested, flexible & comprehensive monitoring solution for your PostgreSQL databases	Python	5088	146	37	146
DbDat	foospidy/DbDat	48084850	Db Database Assessment Tool	Python	331	144	17	144
node-db-oracle	mariano/node-db-oracle	1843087	Oracle database bindings for Node.js	C++	177	144	37	144
exist	eXist-db/exist	11695619	eXist Native XML Database and Application Platform	Java	565390	143	85	143
Schemaverse	Abstrct/Schemaverse	502363	The Schemaverse is a space-based strategy game implemented entirely within a PostgreSQL database.  Compete against other players using raw SQL commands to command your fleet. Or, if your  PL/pgSQL-foo is strong, wield it to write AI and have your fleet command itself!	PLpgSQL	448	143	17	143
B2CWeb	mission008/B2CWeb	23569113	仿淘宝的B2C商城项目 一、项目介绍：本项目使用SSH框架和MySQL数据库。实现Spring对Hibernate和Struts的整合。目前实现功能：（1）前台功能：用户注册、商品展示、购物车功能(商品进行添加、删除、修改、查看操作)，订单提交。（2）后台功能：商品增删改查和订单管理。（3）商品搜索（搜索内容进行分词，提取关键字，模糊查询）。（4）QQ在线咨询功能。本项目基本实现完整的B2C网站的功能。二、项目部署：本项目使用Eclipse_EE + Tomcat7.0+ MySql5.6的开发环境。1、安装 Eclipse_EE、Tomcat、MySql软件。2、MySql数据库中创建shop数据库。(1)CREATE DATABASE shop    CHARACTER SET utf8  DEFAULT CHARACTER SET utf8  COLLATE utf8_general_ci  DEFAULT COLLATE utf8_general_ci ; (2）本项目中sql/shop.sql,执行shop.sql，SQL语句创建各种表单，和默认管理员用户 ，默认普通用户。管理员用户名：admin,密码：123.普通用户的用户名：throne212,密码 123.  3、本网站源码导入Eclipse中，网站就可以运行。 ../Shop/manager/index.jsp为后台管理界面。三、任何问题 给我发邮件：nietaooldman@126.com。 	Java	28608	143	178	143
mime-db	jshttp/mime-db	22970419	Media Type Database	JavaScript	1101	142	35	142
imdbpy	alberanid/imdbpy	810850	IMDbPY is a Python package useful to retrieve and manage the data of the IMDb movie database about movies, people, characters and companies. This is a git clone of the official Mercurial repository.	Python	4572	142	72	142
meteor-any-db	ccorcos/meteor-any-db	37885258	A database API for Meteor	CoffeeScript	468	141	12	141
barrel-platform	barrel-db/barrel-platform	38247893	Distributed database for the modern world	JavaScript	4101	141	11	141
aida	yago-naga/aida	7019327	AIDA Named Entity Disambiguation by the Databases and Information Systems Group at the Max Planck Institute for Informatics.	Java	277269	141	41	141
peloton	cmu-db/peloton	28202609	The Self-Driving Database Management System	C++	80849	140	100	140
api	php-tmdb/api	14060127	PHP 5.4+ API Wrapper for The Movie Database	PHP	2537	140	39	140
couchdb-dump	danielebailo/couchdb-dump	10663973	Bash command line scripts to dump &restore a couchdb database	Shell	107	140	51	140
django-db-mailer	LPgenerator/django-db-mailer	21764302	Django module to easily send emails/sms/tts/push using django templates stored on database and managed through the Django Admin	Python	3433	139	32	139
herodb	vczh/herodb	24365114	Database engine which is either RDBMS or GraphDB	C++	458	138	69	138
phactory	chriskite/phactory	740183	A Database Factory for PHP Unit Tests	PHP	346	138	37	138
rein	nullobject/rein	867718	Database constraints made easy for ActiveRecord.	Ruby	210	138	13	138
NyaruDB	kelp404/NyaruDB	6418462	A simple NoSQL database(key-value pair) in Objective-C. It runs on iOS and OS X.	Objective-C	1072	138	19	138
conformity	rkneufeld/conformity	6412113	A Clojure/Datomic library for idempotently transacting norms into your database – be they schema, data, or otherwise	Clojure	55	137	19	137
TOMSSuggestionBar	tomknig/TOMSSuggestionBar	20944545	A keyboard accessory that presents suggestions. Suggestions are displayed as morphing labels and fetched from a custom database.	Objective-C	2636	137	6	137
hank	LiveRamp/hank	1328283	Hank is a high performance distributed key-value NoSQL database that we built and use at LiveRamp. It is designed for very large data stores that dwarf the amount of available main memory and for randomly distributed read/write workloads that far exceed the capacity of memory-based caches. More specifically, it is optimized for very low latency random read queries and for very high throughput incremental batch writes.	Java	36737	137	49	137
sparrow	mikecao/sparrow	1602856	A simple database toolkit for PHP	PHP	71	136	38	136
xtuple	xtuple/xtuple	8138568	This repository contains the source code for both the Mobile Web app core and the database schema for the PostBooks edition of xTuple ERP. The Mobile Web app core is written in JavaScript, using the Enyo framework for the client side and Node.js for the datasource layer. The database schema for PostBooks runs on PostgreSQL.	SQLPL	97284	136	274	136
dhufufu	jabbany/dhufufu	6528557	Dhufufu~ API Database for ACG sites & Related Services 有关各种ACG网站的API啦神马的	JavaScript	242	136	15	136
AvanceDB	RipcordSoftware/AvanceDB	31063197	An in-memory database based on the CouchDB REST API and containing the CouchDB Futon and Fauxton web sites	C++	611	136	9	136
Arrest-MySQL	gilbitron/Arrest-MySQL	7915345	A "plug-n-play" RESTful API for your MySQL database.	PHP	247	135	161	135
multi_db	schoefmann/multi_db	29700	Connection proxy for ActiveRecord for single master / multiple slave database deployments	Ruby	511	135	59	135
PrestaSitemapBundle	prestaconcept/PrestaSitemapBundle	4870630	A symfony 2 bundle that provides tools to build a rich application sitemap. The main goals are : simple, no databases, various namespace (eg. google image), respect constraints etc.	PHP	408	135	61	135
qtranslate-x	qTranslate-Team/qtranslate-x	28893470	Wordpress plugin: Adds user-friendly and database-friendly multilingual content management and translation support.	PHP	15226	134	99	134
CloudBackupBundle	dizda/CloudBackupBundle	7511765	Be able to backup your database(s) and upload it to the cloud (Dropbox, Amazon S3, GoogleDrive, etc.)	PHP	410	134	39	134
redis-v8	h0x91b/redis-v8	8633634	Redis Not Only SQL Database (NoSQL) with built in google V8 JS engine.	C++	30690	134	11	134
odat	quentinhardy/odat	17286113	ODAT: Oracle Database Attacking Tool	Python	274279	133	56	133
redis_graph	Doist/redis_graph	1127718	Python graph database implemented on top of Redis	Python	170	133	8	133
binexport	google/binexport	41831522	An IDA Pro plugin for exporting disassemblies into BinNavi databases and to Protocol Buffers	C++	23674	129	36	129
jiraph	ninjudd/jiraph	467897	A graph database with pluggable backends, written in Clojure.	Clojure	3462	129	12	129
related	sutajio/related	2358263	Related is a Redis-backed high performance distributed graph database.	Ruby	87	129	11	129
sqlautoreview	taobao/sqlautoreview	3492183	automatic review database dml sql(select,insert,update,delete),build create index script for every SQL statment,and merge all create index script with exist indexes on these tables.	Java	3669	129	78	129
wp-cli-deploy	c10b10/wp-cli-deploy	16815633	A WP-Cli command that allows you to deploy the local database or uploads directory to a remote server using ssh.	PHP	122	129	15	129
node-dbmon	straps/node-dbmon	2643169	Node.js Database Real-Time Monitoring Library	JavaScript	229	128	14	128
SQLiteCodeFirst	msallin/SQLiteCodeFirst	32691474	Creates a SQLite Database based on a EdmModel by using Entity Framework CodeFirst.	C#	958	128	48	128
gulp-data	colynb/gulp-data	20936365	Generate a data object from a variety of sources: json, front-matter, database, anything... and set it to the file object for other plugins to consume.	JavaScript	32	128	9	128
openbeerdatabase	openbeerdatabase/openbeerdatabase	1115475	A free, public database and API for beer information.	Ruby	566	127	38	127
pg_rewind	vmware/pg_rewind	10241618	Tool for resynchronizing a Postgres database after failover	null	310	127	18	127
django-datatrans	vikingco/django-datatrans	352501	Translate Django models without changing anything to existing applications and their underlying database.	Python	207	127	23	127
hillary-clinton-emails	benhamner/hillary-clinton-emails	42140439	Code to transform Hillary's emails from raw PDF documents to a SQLite database	Python	6913	126	48	126
neo4j-js	bretcope/neo4j-js	8848733	A Node.js (pure JavaScript) client library for accessing neo4j databases with batch support.	JavaScript	86	126	25	126
mariaex	xerions/mariaex	27739217	Pure elixir database driver for Mariadb / Mysql	Elixir	284	125	39	125
simple-db-migrate	guilhermechapiewski/simple-db-migrate	128436	simple-db-migrate is a generic database migration tool inpired on Rails migrations.	Python	1443	125	41	125
database-backup	ShawnMcCool/database-backup	13121972	A database backup package.	PHP	506	124	9	124
i18n_backend_database	dylanz/i18n_backend_database	118360	Database Backend for Rails I18n	Ruby	750	124	32	124
scale7-pelops	s7/scale7-pelops	842031	A Java library for accessing the Cassandra database	Java	3180	124	30	124
tccutil	jacobsalmela/tccutil	21802125	♿️  Command line tool to modify OS X's accessibility database (TCC.db)	Python	29	124	20	124
orbit-db	haadcode/orbit-db	48617634	Distributed peer-to-peer database on IPFS	JavaScript	3794	124	9	124
ora2pg	darold/ora2pg	3695863	Ora2Pg is a free tool used to migrate an Oracle database to a PostgreSQL compatible schema. It connects your Oracle database, scan it automaticaly and extracts its structure or data, it then generates SQL scripts that you can load into PostgreSQL.	Perl	6593	123	62	123
ruby-wordnet	ged/ruby-wordnet	1002356	A Ruby interface to the  WordNet® Lexical Database.	Ruby	1019	122	28	122
blur	altamiracorp/blur	1443269	Blur is an open source search engine capable of querying massive amounts of data at incredible speeds. Rather than using the flat, document-like data model used by most search solutions, Blur allows you to build rich data models and search them in a relational manner similar to querying a relational database.	Java	30862	122	16	122
vertica-python	uber/vertica-python	11957229	vertica-python is a native Python adapter for the Vertica (http://www.vertica.com) database.	Python	253	121	70	121
codechecker	Ericsson/codechecker	37459110	CodeChecker is a defect database and viewer extension for Clang Static Analyzer	Python	3888	121	17	121
GreenDaoUpgradeHelper	yuweiguocn/GreenDaoUpgradeHelper	48980977	To solve database upgrade of greenDao and just need one line code	Java	133	121	17	121
Kenshin	douban/Kenshin	56772692	Kenshin: A time-series database alternative to Graphite Whisper with 40x improvement in IOPS	Python	5013	120	9	120
django-watchman	mwarkentin/django-watchman	16655352	django-watchman exposes a status endpoint for your backing services like databases, caches, etc.	Python	183	119	18	119
anyToJSON	lastlegion/anyToJSON	33882604	Converts any data repository to JSON(or atleast strives to! :D). Currently converts flat-file JSON, flat-file CSV, REST JSON, REST CSV and Databases(via ODBC) to JSON.	JavaScript	21	119	11	119
keepass.io	SnapServ/keepass.io	8508654	Node.js library for reading and writing KeePass databases	JavaScript	162	117	20	117
hubdb	mapbox/hubdb	30395470	a github-powered database	JavaScript	25	117	4	117
lock_and_cache	seamusabshere/lock_and_cache	27894703	Most caching libraries don't do locking, meaning that >1 process can be calculating a cached value at the same time. Since you presumably cache things because they cost CPU, database reads, or money, doesn't it make sense to lock while caching?	Ruby	70	117	4	117
lanmap2	rflynn/lanmap2	152074	builds database/visualizations of LAN structure from passively sifted information	C	7582	116	27	116
helenos	tomekkup/helenos	4980749	Helenos is a free web based environment that simplifies a data exploring & schema managament with Apache Cassandra database.	JavaScript	2171	116	32	116
Shell-Detector	emposha/Shell-Detector	2285310	Shell Detector – is a application that helps you find and identify php/cgi(perl)/asp/aspx shells. Shell Detector has a “web shells” signature database that helps to identify “web shell” up to 99%.	Python	152	116	66	116
sql4pandas	keeganmccallum/sql4pandas	20035546	Efficient SQL bindings for the pandas data analysis library implemented entirely in python. Compile and execute sql queries directly on pandas data frames without copying to an external database.	Python	427	116	4	116
VCDB	vz-risk/VCDB	12255062	VERIS Community Database	null	59126	115	54	115
jsql-injection	ron190/jsql-injection	5099917	jSQL Injection is a Java application for automatic SQL database injection.	Java	5623	115	50	115
meteor-peerdb	peerlibrary/meteor-peerdb	13539049	Reactive database layer with references, generators, triggers, migrations, etc.	CoffeeScript	532	115	12	115
database	blazegraph/database	48451041	Blazegraph High Performance Graph Database	Java	224114	114	19	114
tenacity	jwood/tenacity	1122096	A database client independent way of managing relationships between models backed by different databases.	Ruby	928	114	20	114
TinyIB	tslocum/TinyIB	312180	Lightweight PHP image board with MySQL, SQLite, or flat file database support	PHP	539	114	34	114
django-modelcluster	torchbox/django-modelcluster	16381139	Django extension to allow working with 'clusters' of models as a single unit, independently of the database	Python	244	114	23	114
locallydb	btwael/locallydb	23082546	An easy-to-use and lightweight local storage database for node.js and node-webkit	CoffeeScript	62	114	11	114
redis-sharding	kni/redis-sharding	1192796	Redis Sharding is a multiplexed proxy-server, designed to work with the database divided to several servers.
It's a temporary substitution of Redis Cluster that is under development. 	Perl	151	114	20	114
pokelyzer	Brideau/pokelyzer	64246967	A webhook listener and database schema for doing geospatial analysis and advanced analytics on Pokemon Go data.	Jupyter Notebook	422	113	26	113
django-health-check	KristianOellegaard/django-health-check	2238739	a pluggable app that runs a full check on the deployment, using a number of plugins to check e.g. database, queue server, celery processes, etc.	Python	8951	113	55	113
PyMunin	aouyar/PyMunin	1877076	Python Module for developing Munin Multigraph Monitoring Plugins. Multigraph Plugins for Apache Web Server, Apache Tomcat, APC PHP Cache, PHP FPM (Fast Process Manager), Asterisk, FreeSWITCH, Lighttpd, Memcached, MySQL Database, Nginx, NTP, PostgreSQL Database, CPU Utilization, Memory Utilization, Disk Usage, Disk I/O, Network Interfaces, Network Connections, Processes and Threads, etc.	Python	1032	113	38	113
ript	bulletproofnetworks/ript	5778928	Ript provides a clean Ruby DSL for describing firewall rules, and implements database migrations-like functionality for applying the rules	Ruby	409	113	9	113
AQI	feelinglucky/AQI	7661602	Air Quality Index (AQI)  history database for mainland China	PHP	202	112	30	112
osm-p2p-db	digidem/osm-p2p-db	48526678	Peer-to-peer database for OpenStreetMap data	JavaScript	110	112	7	112
forklift	taskrabbit/forklift	9310726	Forklift: Moving big databases around. A ruby ETL tool.	Ruby	1460	112	8	112
dhtcrawler2	kevinlynx/dhtcrawler2	11097354	dhtcrawler is a DHT crawler written in erlang. It can join a DHT network and crawl many P2P torrents. The program save all torrent info into database and provide an http interface to search a torrent by a keyword	Shell	3476	112	62	112
pnp4nagios	lingej/pnp4nagios	560578	PNP is an addon to Nagios which analyzes performance data provided by plugins and stores them automatically into RRD-databases.	PHP	6889	111	68	111
mysql-workbench	mysql/mysql-workbench	44747797	MySQL Workbench is a unified visual tool for database architects, developers, and DBAs. MySQL Workbench provides data modeling, SQL development, and comprehensive administration tools for server configuration, user administration, backup, and much more.	C++	45339	111	39	111
lmfdb	LMFDB/lmfdb	7166369	L-Functions and Modular Forms Database	Python	19534	110	86	110
adbcj	mheath/adbcj	13899	Asynchronous Database Connectivity in Java	Java	1577	110	26	110
